feature,target_corr,single_feature_cv_pr_auc,single_feature_cv_roc_auc,mutual_information_bits,label_reconstruction_rate,identifier_like,flag_high_corr,flag_high_single_ap,flag_label_copy,flag_perfect_separation,flag_identifier,suspicious
F636,-0.001489160726095124,0.008800083799013963,0.4846999932862281,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F637,-0.006037349604272271,0.008306639282701703,0.449639010802822,0.0015817942194816816,0.0,false,false,false,false,false,false,false
F638,-0.006182098173617766,0.009020810944292846,0.505721759516318,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F639,-0.003549030796731649,0.008803660020844336,0.48477350727446267,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F640,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F641,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F642,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F643,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F644,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F645,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F646,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F647,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F648,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F649,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F650,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F651,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F652,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F653,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F654,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F655,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F656,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F657,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F658,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F659,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F660,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F661,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F662,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F663,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F664,-0.01027779330919748,0.00902342826077677,0.5058329014744896,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F665,-0.0019948095350991644,0.008922648708876152,0.5002222222222222,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F666,-0.005738844186782348,0.008951285931760904,0.501833179098032,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F667,-0.0023650977664246265,0.00902342826077677,0.5058329014744896,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F668,-0.0010741874016749744,0.008922648708876152,0.5002222222222222,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F669,-0.001815729147299697,0.008951285931760904,0.501833179098032,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F670,0.04708578223222348,0.012285792016857488,0.5722293469858792,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F671,-0.003734007740668105,0.008932496989562591,0.5007777469307175,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F672,0.014324509757258751,0.010062006932148142,0.5072994206196267,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F673,-0.004786402418874782,0.013355535759908731,0.5698658274224923,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F674,-0.0021766904142729846,0.008932496989562591,0.5007777469307175,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F675,-0.0043498593556246115,0.010853538929562492,0.5072820691482219,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F676,-0.00299304012837657,0.008927625515725282,0.5004999691529398,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F677,-0.0014103877204538866,0.008920646371015542,0.5001111111111112,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F678,-0.0022303879273937633,0.008923679181112688,0.5002777469307176,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F679,-0.0015190754494812707,0.008927625515725282,0.5004999691529398,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F680,-0.0010649019080548618,0.008920646371015542,0.5001111111111112,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F681,-0.0014604417561882891,0.008923679181112688,0.5002777469307176,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F682,-0.004234902590426802,0.008936567357268489,0.5009999074588192,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F683,-0.0009972397117356353,0.008945745077908124,0.5,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F684,-0.003309295768363223,0.008929630195112231,0.5006110494169905,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F685,-0.002595023957501928,0.008936567357268489,0.5009999074588192,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F686,-0.0009972397117356355,0.008945745077908124,0.5,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F687,-0.0020036562823033395,0.008929630195112231,0.5006110494169905,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F688,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F689,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F690,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F691,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F692,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F693,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F694,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F695,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F696,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F697,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F698,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F699,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F700,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F701,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F702,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F703,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F704,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F705,0.0,0.008918738132841702,0.5,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F706,-0.006078053300545392,0.008955107189650419,0.5020553087790733,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F707,-0.0019948095350991644,0.008922587026380923,0.5002221605281016,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F708,-0.005561606233389459,0.00894918344618816,0.5017220371398606,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F709,-0.004304628082272529,0.008955107189650419,0.5020553087790733,0.0000227900363237928,0.0,false,false,false,false,false,false,false
F710,-0.0014323649306454932,0.008922587026380923,0.5002221605281016,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F711,-0.0042409539294169935,0.00894918344618816,0.5017220371398606,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F712,-0.0017274604223167355,0.008921616164376821,0.5001666358196064,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F713,-0.0014103877204538866,0.008920646371015542,0.5001111111111112,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F714,-0.0009972397117356353,0.008946961141739925,0.5,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F715,-0.0010056922309823117,0.008921616164376821,0.5001666358196064,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F716,-0.001018154800915262,0.008920646371015542,0.5001111111111112,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F717,-0.0009972397117356355,0.008946961141739925,0.5,0.0000227900363237928,0.5,false,false,false,false,false,false,false
F718,-0.00824850465435659,0.008986208947134065,0.5037774384601148,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F719,-0.0029910507048155448,0.008927627658316803,0.5004999074588192,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F720,-0.004232086328263962,0.008936506406571319,0.5009998457646987,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F721,-0.004567523079153163,0.008986208947134065,0.5037774384601147,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F722,-0.00276907280566414,0.008927627658316803,0.5004999074588192,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F723,-0.0036346329697287314,0.008936506406571319,0.5009998457646987,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F724,0.0,0.008918738132841702,0.5,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F725,0.0,0.008918738132841702,0.5,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F726,0.0,0.008918738132841702,0.5,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F727,0.0,0.008918738132841702,0.5,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F728,0.0,0.008918738132841702,0.5,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F729,0.0,0.008918738132841702,0.5,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F730,0.047046596200030884,0.01176657137280593,0.6173486144226338,0.001963670162646037,0.5,false,false,false,false,false,false,false
F731,-0.00991878589702012,0.009015710716035633,0.5054439817385404,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F732,0.006696843666878534,0.00909374646120703,0.49466595718428036,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F733,-0.0018525536377331665,0.010213821578283445,0.5446619007958542,0.003369583302501639,0.0,false,false,false,false,false,false,false
F734,-0.006535310050680548,0.009015710716035633,0.5054439817385402,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F735,-0.0047979885374432275,0.010031834275245136,0.5045423857887594,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F736,0.036529791294339836,0.011479592738867603,0.5957227593239776,0.0009633999107903767,0.5,false,false,false,false,false,false,false
F737,-0.009175856683633897,0.00900179717663436,0.5046662348078228,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F738,0.0020885093518064604,0.008827531615818264,0.49013848787710523,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F739,-0.0068251036939832215,0.011168584414983347,0.5691033403737211,0.0015322487061180533,0.0,false,false,false,false,false,false,false
F740,-0.00602349033095637,0.00900179717663436,0.5046662348078228,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F741,-0.0028978143079369896,0.008827896292394206,0.49013501758282435,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F742,0.036529791294339836,0.011479592738867603,0.5957227593239776,0.0009633999107903767,0.5,false,false,false,false,false,false,false
F743,-0.009175856683633897,0.00900179717663436,0.5046662348078228,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F744,0.0020885093518064604,0.008827531615818264,0.49013848787710523,0.000014239041623002663,0.5,false,false,false,false,false,false,false
F745,-0.0068251036939832215,0.011168584414983347,0.5691033403737211,0.0015322487061180533,0.0,false,false,false,false,false,false,false
F746,-0.00602349033095637,0.00900179717663436,0.5046662348078228,0.000014239041623002663,0.0,false,false,false,false,false,false,false
F747,-0.0028978143079369896,0.008827896292394206,0.49013501758282435,0.000014239041623002663,0.0,false,false,false,false,false,false,false
